Id,Col_1,Col_2,Col_5,Col_6,Col_7,Col_10,Col_13,Col_14,Col_16,Col_18,Col_19,Col_21,Col_23,Col_26,Col_30,Col_31,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32,Score
13305,5,1,0,3,13,24,1,86,20,1,0,5,3,4,10,12,2,0,4,1,3,5,12,8,0,1,1,0,5,0,1,1,1
13306,5,1,0,3,2,21,0,90,17,1,4,2,1,7,10,18,0,1,3,1,2,2,4,2,0,0,1,1,9,0,1,1,4
13307,3,10,0,2,18,18,1,29,15,1,0,2,1,3,10,18,1,0,0,1,2,5,4,2,1,0,1,0,1,0,1,0,1
13308,16,5,0,1,18,17,1,42,7,2,0,6,1,3,15,0,1,0,0,1,3,5,9,5,0,0,1,0,6,0,1,0,4
13309,7,1,0,3,1,21,1,44,11,1,2,5,3,13,5,0,0,0,4,1,2,1,8,0,1,0,1,0,1,5,1,1,1
13310,10,5,0,4,0,20,2,35,15,0,0,2,3,14,15,6,0,0,2,1,3,1,10,8,1,1,1,0,5,0,1,1,1
13311,13,10,0,1,3,9,1,51,7,1,9,3,1,13,15,15,0,0,0,1,3,5,17,8,0,1,1,0,5,0,1,0,5
13312,11,10,0,4,14,20,2,71,16,3,4,5,1,11,15,6,0,0,0,1,2,5,1,5,1,0,1,0,1,0,1,0,4
13313,11,6,0,3,17,12,1,96,7,1,8,3,2,13,5,18,0,0,4,1,2,5,8,2,1,0,1,0,1,0,2,0,7
13314,7,6,1,1,11,3,1,45,23,1,0,0,3,11,15,3,1,0,4,1,3,5,11,5,1,1,1,0,5,0,1,1,1
13315,19,6,0,4,8,0,0,88,16,0,4,2,3,5,15,18,0,0,4,1,2,0,0,2,1,0,1,0,0,0,1,1,2
13316,20,6,0,3,9,6,0,30,18,0,0,6,1,7,10,15,1,0,4,1,4,1,10,5,1,0,1,0,5,0,0,1,4
13317,13,10,1,3,4,3,1,43,9,1,0,5,3,5,5,12,2,1,3,1,2,2,1,0,0,0,1,1,1,0,1,1,5
13318,11,10,0,3,7,12,2,57,10,4,5,6,3,9,5,18,0,0,0,1,3,5,17,8,1,1,1,0,5,0,1,0,1
13319,11,0,0,1,5,0,2,43,5,2,2,3,3,8,15,6,0,0,4,1,3,0,17,8,1,0,1,0,5,0,1,1,1
13320,15,6,0,2,7,20,1,66,10,1,0,4,1,5,10,6,2,0,4,1,2,5,1,2,0,0,1,0,9,0,3,1,1
13321,15,1,0,0,4,4,1,65,9,1,2,6,1,5,5,9,0,0,4,1,2,0,1,0,0,1,1,0,1,0,1,1,1
13322,0,6,0,0,2,14,1,25,10,2,0,6,1,3,15,6,1,0,0,1,2,0,4,5,1,0,1,0,3,0,1,0,1
13323,7,10,0,0,15,5,1,29,8,1,0,4,3,11,10,18,0,0,4,1,0,5,4,0,1,0,1,0,1,0,1,1,1
13324,15,1,0,2,1,10,1,98,8,3,0,2,1,20,10,18,0,1,4,1,3,1,10,8,1,0,1,1,7,0,1,1,10
13325,16,1,0,0,1,24,1,59,10,1,5,4,2,12,15,9,0,0,4,1,3,1,17,8,0,0,1,0,5,0,1,1,2
13326,16,10,0,1,15,24,1,34,13,2,0,3,1,6,10,18,2,0,4,1,2,0,8,5,1,0,1,0,0,0,1,1,5
13327,3,5,0,2,17,15,1,73,9,1,0,3,0,14,10,3,1,0,0,1,2,5,8,1,1,0,1,0,9,0,1,0,1
13328,18,0,0,2,18,0,2,48,9,2,10,3,1,16,15,9,0,0,4,1,2,5,4,1,1,0,0,0,0,0,1,1,1
13329,0,5,0,0,15,15,1,50,18,4,0,2,3,9,5,18,0,0,4,1,2,3,0,2,1,0,1,0,1,1,1,1,8
13330,18,5,0,3,8,3,1,47,10,2,0,4,1,4,0,18,1,0,3,1,2,5,8,2,1,1,1,0,1,0,1,1,1
13331,3,1,0,2,4,16,1,92,4,1,0,0,3,5,0,18,2,1,4,1,3,5,10,8,1,0,1,1,5,0,1,1,2
13332,9,6,0,3,16,13,1,45,7,3,0,4,2,5,15,18,1,0,4,1,2,5,8,2,1,0,1,0,1,0,1,1,1
13333,7,1,0,1,10,16,0,51,12,1,0,5,1,4,15,18,2,0,4,1,3,5,13,8,1,0,1,0,5,0,3,1,2
13334,1,6,0,0,2,7,0,50,7,0,0,0,1,8,10,3,0,0,3,1,2,5,2,0,1,0,3,0,1,0,3,1,1
13335,17,1,0,2,5,17,1,62,7,2,6,5,3,10,15,15,0,0,4,1,3,0,13,6,0,0,1,0,10,0,1,1,13
13336,18,10,0,6,0,20,1,30,13,1,1,0,1,11,10,12,3,0,4,1,2,1,8,1,0,1,1,0,1,0,1,0,2
13337,4,10,0,2,14,8,2,23,10,2,0,2,1,9,10,6,1,0,0,1,2,5,1,5,1,1,1,0,1,0,1,0,1
13338,17,0,0,1,3,14,0,76,9,0,0,3,3,13,10,9,1,0,2,1,2,0,8,1,0,0,1,0,1,5,1,0,2
13339,16,6,0,3,9,2,1,34,8,3,0,0,1,2,10,15,1,0,4,1,3,5,17,5,0,1,0,0,5,0,1,0,7
13340,3,0,0,2,15,12,1,42,7,1,0,0,1,3,10,18,0,0,0,1,2,5,8,0,1,1,1,0,1,0,1,0,2
13341,17,6,0,1,5,16,1,64,8,1,5,2,3,13,10,12,0,0,0,1,2,0,1,0,0,0,1,0,1,0,1,0,2
13342,8,5,0,2,4,10,2,34,9,2,9,2,1,14,5,9,0,0,2,1,3,5,10,8,1,1,1,0,5,0,1,1,8
13343,18,1,0,4,12,7,1,84,11,1,0,6,1,11,15,18,1,1,4,1,4,0,13,5,0,1,1,1,7,2,1,1,11
13344,23,0,0,2,9,16,1,46,15,1,0,3,1,3,5,18,1,0,4,1,2,1,8,2,0,1,1,0,9,0,1,1,9
13345,18,1,0,2,12,9,0,58,19,0,0,3,1,4,15,18,1,0,4,1,3,5,17,5,0,0,1,0,5,0,1,1,1
13346,16,6,0,2,6,12,1,68,7,2,0,6,3,4,5,3,1,0,0,1,2,0,1,0,1,0,1,0,1,0,1,0,5
13347,13,6,0,4,5,17,1,94,11,4,4,5,2,12,5,9,0,0,3,1,2,0,1,0,0,0,1,0,1,0,1,1,3
13348,14,1,0,1,6,16,1,41,7,1,1,3,3,12,5,6,0,0,4,1,3,0,13,8,0,1,1,0,5,0,1,1,8
13349,9,0,0,6,15,17,0,87,13,2,2,1,2,12,5,3,0,1,4,1,2,7,7,1,1,0,0,1,1,0,1,1,4
13350,6,1,0,4,6,16,1,94,9,1,5,0,1,10,10,0,2,1,2,1,3,0,17,8,0,0,1,1,5,1,1,1,1
13351,17,1,0,3,8,15,0,51,8,0,0,6,1,3,10,18,1,0,4,3,3,7,10,5,1,0,1,0,5,0,1,1,2
13352,8,6,0,1,17,7,1,47,6,1,0,2,2,2,5,15,1,0,2,1,3,5,13,5,1,0,1,0,7,0,2,1,4
13353,2,6,0,1,13,16,1,69,13,1,0,4,3,1,10,12,0,0,4,1,3,2,17,8,1,0,1,0,7,0,1,0,1
13354,21,10,0,4,0,20,1,39,23,2,0,3,1,8,10,12,0,0,3,1,0,5,8,2,1,0,1,0,4,0,1,1,2
13355,10,5,0,3,6,1,1,13,5,1,3,6,2,11,15,9,0,0,2,1,3,0,17,8,0,0,1,0,7,0,1,0,6
13356,8,1,0,0,3,14,1,30,6,3,5,1,1,11,5,3,0,0,4,1,2,5,8,1,0,1,1,0,1,0,1,1,11
13357,17,10,0,1,16,4,1,44,7,1,10,4,1,14,10,6,0,0,0,1,2,0,7,0,0,0,1,0,9,0,1,0,3
13358,6,10,1,4,9,4,1,50,16,1,0,3,1,3,10,12,1,0,4,1,3,5,17,5,1,0,1,0,5,0,1,1,7
13359,9,0,0,1,5,17,3,25,8,5,2,5,1,16,0,3,0,0,0,1,2,5,1,0,1,0,1,0,1,0,3,0,2
13360,5,6,0,3,5,24,1,48,5,3,4,4,1,7,10,9,0,0,4,1,3,5,10,8,0,0,1,0,5,1,1,1,5
13361,18,6,0,2,18,15,0,33,13,0,0,5,1,9,10,9,0,0,4,1,2,5,8,5,0,0,1,0,1,0,1,1,4
13362,16,10,0,1,5,18,1,73,11,1,1,5,1,11,5,3,0,0,4,1,0,0,3,0,0,1,1,0,1,0,1,1,2
13363,1,10,0,0,8,11,1,22,12,2,0,4,1,1,5,3,0,0,0,1,2,5,1,2,0,1,1,0,1,0,1,0,2
13364,5,10,0,1,8,14,1,28,14,2,0,0,2,13,15,9,0,0,0,1,2,5,5,2,1,0,1,0,0,0,1,0,12
13365,17,1,0,5,2,16,1,60,16,1,0,6,1,11,10,9,1,0,0,1,0,2,4,5,1,0,1,0,9,0,1,0,4
13366,18,1,0,1,6,4,1,64,6,1,10,3,3,10,5,0,0,0,4,1,2,0,8,0,0,1,1,0,1,0,1,1,14
13367,18,1,0,4,8,6,1,78,15,1,0,0,1,5,5,9,1,0,4,1,2,5,4,5,0,1,1,0,1,0,1,1,5
13368,16,0,0,0,12,17,1,95,14,1,9,2,2,12,10,18,0,1,4,1,0,5,4,2,1,0,1,0,1,0,2,1,4
13369,4,1,0,1,6,11,0,96,5,0,0,4,3,2,5,15,0,0,4,1,2,0,1,0,1,1,1,0,1,0,1,1,1
13370,12,0,0,6,9,17,1,32,16,1,3,1,1,17,0,9,0,0,0,1,2,5,4,2,1,0,1,0,9,0,1,0,1
13371,6,10,1,4,9,0,3,77,22,3,2,3,3,7,15,18,1,1,4,1,3,5,9,5,1,1,1,1,5,0,1,1,16
13372,11,10,0,1,4,2,1,65,8,3,0,5,2,4,10,9,1,0,4,0,3,1,13,5,1,1,1,0,7,5,1,1,1
13373,11,5,0,2,6,1,0,69,9,0,1,3,3,5,15,3,0,0,4,1,3,0,10,7,0,1,3,0,5,0,3,1,1
13374,16,1,0,1,7,3,1,42,11,2,1,5,3,7,5,15,0,0,3,1,2,0,8,2,0,0,1,0,9,0,1,1,1
13375,1,10,0,1,10,0,0,87,12,2,1,3,1,12,10,9,0,1,4,1,2,5,3,2,0,0,1,1,9,0,1,1,8
13376,19,5,0,5,4,4,1,69,6,1,10,3,1,15,15,0,0,0,2,1,2,7,4,0,1,0,1,0,1,0,1,1,2
13377,3,6,1,1,12,17,1,55,9,1,3,2,1,13,15,18,0,0,4,1,2,2,4,2,1,1,1,0,1,0,1,1,1
13378,3,6,1,2,10,17,1,59,18,1,0,2,1,3,0,3,1,0,0,1,4,5,10,5,0,0,1,0,7,0,1,0,1
13379,12,10,0,1,4,11,0,30,9,0,0,6,1,8,15,6,1,0,0,1,0,1,1,0,1,0,1,0,2,0,1,0,4
13380,3,6,0,2,12,9,1,56,18,1,6,5,2,14,5,12,0,0,4,1,2,5,8,5,0,0,3,0,9,0,1,1,1
13381,15,10,0,3,8,16,1,59,14,1,4,0,1,13,0,9,0,0,4,1,2,7,1,2,0,1,1,0,9,0,1,1,1
13382,18,0,0,0,8,17,1,57,11,1,0,3,1,5,10,12,0,0,4,1,2,7,8,2,1,0,1,0,9,0,1,1,4
13383,17,1,0,1,2,10,1,94,14,1,4,1,1,16,10,0,0,0,3,1,3,2,17,8,0,1,1,0,7,0,1,1,10
13384,0,0,0,0,2,9,3,60,8,3,5,3,1,10,15,3,0,0,0,1,2,0,8,1,1,1,1,0,0,0,1,0,5
13385,9,6,0,3,17,2,1,78,16,1,4,4,1,14,15,12,0,0,4,1,3,5,15,8,1,0,1,0,5,0,1,1,16
13386,12,10,0,0,14,11,1,22,16,1,0,5,1,5,10,0,1,0,0,1,2,5,1,5,0,1,1,0,1,1,1,0,1
13387,2,10,0,1,13,11,1,50,19,1,0,5,3,9,15,0,2,1,4,1,2,5,0,2,1,1,1,1,9,0,1,1,12
13388,5,0,0,3,1,20,1,48,11,2,4,5,3,6,15,18,0,0,1,1,3,1,17,8,0,1,1,0,5,5,1,0,1
13389,18,5,0,3,0,21,1,42,24,3,7,2,1,3,5,15,0,0,3,1,0,1,1,1,0,0,1,0,4,0,1,1,5
13390,17,10,0,5,3,20,1,80,9,1,11,5,1,15,15,15,0,0,4,1,4,0,13,6,0,0,1,0,6,0,1,1,13
13391,16,6,0,3,10,18,1,53,15,1,3,3,3,12,15,15,0,0,4,1,3,7,17,6,0,0,1,0,5,0,1,1,4
13392,19,5,0,3,18,20,1,21,10,3,1,4,1,3,0,9,0,0,0,1,4,2,9,8,1,1,1,0,5,0,1,0,1
13393,9,0,0,6,6,0,3,84,7,3,8,3,3,11,15,0,0,0,4,1,2,0,6,0,1,1,1,0,1,0,1,1,4
13394,10,6,0,2,2,5,1,40,5,2,0,5,1,3,15,18,0,0,4,1,2,0,8,2,0,0,1,0,1,0,1,1,5
13395,5,6,0,3,3,18,0,59,7,0,4,3,3,19,5,0,0,0,2,1,2,5,1,0,0,0,1,0,1,0,1,0,2
13396,9,10,0,1,15,20,1,26,7,1,0,0,1,1,15,12,0,0,4,1,2,0,0,1,0,0,2,0,1,0,1,1,4
13397,5,6,0,3,2,12,2,81,11,4,3,4,3,11,5,0,0,1,2,3,2,5,1,5,0,0,1,0,1,0,1,1,1
13398,19,1,0,1,11,6,1,52,14,1,0,4,1,7,10,6,1,0,4,3,3,5,17,5,0,0,1,0,5,0,1,1,4
13399,22,10,0,1,14,2,0,17,15,0,11,3,3,19,15,18,1,0,3,1,2,2,8,2,0,1,1,0,1,0,3,1,4
13400,5,0,0,0,16,18,1,45,7,1,0,5,3,3,10,12,1,0,0,1,3,0,16,5,1,0,1,0,5,0,1,0,1
13401,2,5,0,1,4,0,1,85,6,1,0,5,1,12,15,18,1,1,4,1,2,1,8,0,0,1,3,1,9,0,1,1,4
13402,3,10,0,2,15,11,1,73,8,1,11,0,1,19,5,18,0,0,4,1,4,0,13,8,0,1,1,0,5,0,1,0,6
13403,20,5,0,3,10,7,1,70,12,1,1,6,1,7,15,6,0,0,3,1,3,5,13,8,0,0,1,0,6,0,1,1,1
13404,14,6,0,1,11,1,1,52,16,4,5,5,1,8,5,15,0,0,0,1,2,5,4,5,0,0,1,0,9,1,2,0,8
13405,7,1,0,4,7,16,1,75,11,2,1,4,1,4,5,15,0,0,3,1,3,5,13,8,1,1,1,0,5,0,1,1,2
13406,11,5,0,6,10,3,0,99,26,0,0,2,1,11,10,0,0,1,4,1,2,7,0,5,1,0,1,1,9,0,1,1,1
13407,20,6,0,1,11,6,1,60,9,1,5,5,2,9,5,15,0,0,4,1,2,0,3,2,0,0,1,0,9,2,1,1,1
13408,18,5,0,0,1,23,1,53,20,1,3,0,1,13,15,18,2,0,4,1,3,1,17,8,1,1,1,0,5,0,1,1,4
13409,18,6,0,1,10,21,2,54,12,2,0,2,1,8,10,0,2,0,4,1,2,5,1,2,0,0,1,0,9,0,1,1,10
13410,2,1,0,1,3,10,1,75,9,1,0,6,3,8,15,15,2,1,4,1,0,5,1,0,1,0,1,0,1,0,1,1,1
13411,17,1,0,5,18,8,0,89,9,0,0,3,1,12,5,15,2,1,4,1,3,5,17,8,1,1,1,1,6,0,0,1,4
13412,10,6,0,6,4,4,1,16,6,2,0,5,1,14,5,18,1,0,0,1,2,1,0,0,1,0,1,0,1,0,1,0,4
13413,3,10,0,2,1,11,1,88,9,1,0,5,3,10,10,18,1,1,4,1,2,1,1,0,0,0,1,1,1,5,1,1,1
13414,11,6,0,1,18,6,1,37,11,3,3,6,1,6,10,18,0,0,0,1,3,5,17,8,1,0,1,0,5,0,2,0,13
13415,15,0,0,2,1,22,1,48,13,0,0,5,1,12,0,18,0,0,4,1,3,5,10,8,0,0,1,0,5,5,1,1,2
13416,17,10,0,6,9,9,1,36,17,1,0,2,1,11,10,6,2,0,4,1,2,5,7,2,0,1,1,0,9,0,1,1,1
13417,14,6,0,6,5,0,1,68,10,1,3,1,3,7,15,9,0,0,4,1,2,4,8,0,0,0,1,0,1,0,3,1,7
13418,16,10,0,1,18,0,1,74,15,1,4,2,3,13,0,15,0,1,4,1,3,5,10,8,1,1,1,1,5,0,1,0,3
13419,16,1,0,1,12,0,0,83,9,0,5,6,1,19,5,18,4,0,4,1,3,5,9,5,0,0,1,0,7,0,1,0,2
13420,15,5,0,0,11,3,1,40,6,3,0,6,1,8,10,0,1,0,4,1,2,5,8,2,1,1,1,0,9,0,1,1,1
13421,10,6,0,6,9,0,0,33,17,0,0,2,2,5,10,9,2,0,4,1,2,5,8,2,0,0,1,0,1,0,1,1,8
13422,20,1,0,4,8,2,1,96,11,2,3,5,1,12,5,9,0,0,3,1,2,5,8,5,0,0,1,0,1,0,1,1,1
13423,5,6,0,3,5,17,2,75,5,4,3,3,3,8,10,18,0,0,3,1,2,0,1,0,1,0,1,0,1,0,1,1,2
13424,6,5,0,4,17,8,1,38,6,1,0,0,1,12,0,18,1,0,3,1,2,5,8,5,1,0,1,0,1,0,1,1,1
13425,18,6,0,4,11,17,0,41,10,0,0,1,1,4,15,0,0,0,4,1,2,0,8,2,0,0,1,0,9,0,1,1,1
13426,3,10,0,2,14,15,1,36,9,1,1,4,1,2,5,6,0,0,2,1,3,5,10,8,0,1,1,0,5,0,1,1,2
13427,16,1,0,3,16,3,2,54,6,2,0,3,1,9,5,15,1,0,3,1,3,0,10,5,0,1,1,0,5,0,1,1,8
13428,11,1,0,1,17,3,0,42,6,0,8,6,1,15,5,9,0,0,4,1,2,5,8,0,1,0,1,0,1,0,1,1,2
13429,9,1,0,6,8,3,3,76,12,3,2,0,2,10,15,18,0,0,2,1,2,3,5,2,0,0,1,0,1,0,1,0,7
13430,8,1,0,5,1,22,2,37,9,5,0,0,1,16,10,18,0,0,4,1,2,5,1,0,0,0,1,0,1,0,1,1,1
13431,18,6,0,6,18,18,2,48,8,2,6,2,1,12,10,9,0,0,0,1,2,5,8,2,1,0,1,0,9,4,1,0,10
13432,12,10,0,2,10,2,1,47,15,4,1,2,1,5,5,15,0,0,4,1,3,1,17,8,0,1,1,0,5,0,1,1,7
13433,9,10,0,1,4,5,2,62,9,2,6,0,1,15,5,15,0,0,2,1,2,5,8,3,1,0,1,0,1,0,1,1,10
13434,17,1,0,1,14,17,1,48,8,1,2,2,1,12,10,18,0,0,4,1,2,5,1,1,1,1,1,0,1,6,1,1,1
13435,1,1,0,1,8,0,1,69,13,1,1,4,2,6,0,3,3,0,2,1,3,5,13,5,0,1,1,0,5,0,2,0,1
13436,17,1,0,5,14,13,1,61,10,2,4,0,1,6,5,15,0,0,0,1,2,5,0,1,0,0,1,0,1,0,1,0,2
13437,2,10,0,1,18,5,5,77,8,5,1,4,1,6,10,3,2,1,3,1,2,5,1,0,0,1,1,1,1,0,1,0,2
13438,17,6,0,2,7,17,0,98,12,0,11,3,2,17,10,15,0,0,4,1,3,5,17,8,0,1,1,0,5,0,1,1,2
13439,19,10,0,4,17,7,0,71,14,0,4,5,3,9,10,3,0,1,0,1,3,2,10,8,1,1,1,1,5,1,1,0,4
13440,18,1,0,3,13,15,1,72,16,1,2,1,1,9,0,9,0,0,3,1,2,5,8,2,0,0,1,0,1,0,1,1,1
13441,6,1,0,0,14,0,1,71,10,1,0,4,1,8,10,15,1,0,0,1,3,5,16,5,0,0,1,0,7,0,1,0,4
13442,14,1,0,1,10,14,2,77,10,2,1,0,1,19,10,6,0,0,4,1,3,5,17,8,0,1,1,0,7,0,1,1,4
13443,10,10,0,2,17,20,1,38,10,3,8,0,1,11,0,15,0,0,0,1,3,5,10,8,1,1,1,0,5,0,1,0,10
13444,6,1,0,4,17,21,0,49,7,1,2,3,3,5,5,3,0,0,2,1,2,5,8,1,0,1,1,0,1,0,1,1,1
13445,19,0,0,3,2,13,0,53,12,0,0,0,1,10,10,9,1,0,3,2,2,5,3,0,1,0,1,0,9,0,1,1,7
13446,6,6,0,4,4,16,1,87,7,2,0,5,2,8,10,0,0,1,4,1,2,0,1,0,1,0,1,1,1,0,1,1,1
13447,16,1,0,4,6,0,1,96,7,5,5,2,1,7,10,18,0,0,0,1,3,0,13,6,0,0,1,0,7,0,1,0,7
13448,20,10,0,1,6,17,1,9,13,1,3,3,1,0,5,6,0,0,4,1,3,2,11,8,0,0,1,0,7,2,1,1,5
13449,16,10,0,1,12,10,1,58,21,1,0,5,1,10,5,18,1,0,4,3,2,5,4,5,0,0,1,0,3,0,1,1,4
13450,17,10,0,5,7,24,0,67,12,0,9,5,1,17,10,0,0,0,0,1,4,7,10,6,0,0,1,0,5,0,1,0,16
13451,3,6,0,2,1,22,1,50,11,1,1,3,2,7,10,9,0,0,4,1,3,1,11,8,0,1,1,0,7,0,3,1,5
13452,7,1,0,5,11,0,1,62,11,1,0,3,1,4,10,6,1,1,4,1,3,5,17,5,1,0,1,1,5,0,1,1,13
13453,16,0,0,3,15,17,0,52,11,0,4,0,2,11,10,12,0,0,4,1,3,5,11,8,0,1,1,0,5,0,1,1,7
13454,22,0,0,1,0,20,0,28,25,1,9,2,1,19,10,18,0,0,4,1,2,5,3,0,1,0,1,0,4,0,1,0,8
13455,17,1,0,3,6,14,1,80,8,1,7,6,1,13,5,9,0,0,1,1,3,5,17,8,0,0,1,0,7,0,1,0,16
13456,14,6,0,1,7,11,1,79,12,2,1,2,1,3,5,12,0,0,4,3,0,5,1,2,0,0,1,0,9,0,1,1,5
13457,3,10,0,2,18,21,1,43,14,2,2,3,1,3,10,15,0,0,3,1,3,7,10,6,1,0,1,0,5,0,1,0,2
13458,11,0,0,1,6,24,1,61,8,1,1,5,3,7,0,0,1,0,2,1,2,7,8,0,0,0,1,0,1,0,1,1,6
13459,7,6,0,4,8,5,0,82,8,0,6,2,1,16,0,18,2,0,4,1,3,5,9,8,1,0,1,0,5,0,3,0,13
13460,20,0,0,3,14,0,1,94,21,1,9,4,1,10,5,15,3,0,0,1,2,2,8,2,0,1,1,0,1,0,1,0,4
13461,16,1,0,1,7,4,1,82,13,1,9,2,1,16,15,12,0,0,4,1,2,7,4,5,0,1,1,0,1,0,1,1,8
13462,18,6,0,0,14,3,1,42,9,1,0,0,3,2,5,12,1,0,0,1,2,2,0,1,0,0,3,0,1,0,1,0,1
13463,17,5,0,3,11,21,1,45,11,1,0,6,3,7,10,9,0,0,4,1,2,0,0,5,1,0,1,0,1,0,1,1,5
13464,10,5,0,0,5,20,2,58,10,3,7,4,1,11,10,3,0,0,1,1,3,0,10,6,1,1,1,0,5,0,1,1,1
13465,21,10,0,3,18,2,0,51,17,0,0,4,1,10,10,9,1,0,4,1,3,0,10,5,0,1,1,0,5,0,1,0,10
13466,12,6,0,1,1,23,1,52,14,3,0,0,1,8,5,6,0,0,4,1,2,1,1,0,1,1,1,0,2,0,1,1,1
13467,10,5,0,0,5,16,0,47,8,0,0,4,3,6,15,9,0,0,4,1,3,0,17,7,0,0,1,0,7,0,1,1,1
13468,13,10,0,0,13,0,1,82,9,1,0,2,4,4,15,9,0,0,4,1,2,7,8,2,0,0,1,0,1,0,1,1,1
13469,20,10,0,1,10,1,3,23,15,3,1,4,3,11,10,3,0,0,4,1,2,5,8,2,1,0,1,0,9,0,1,1,5
13470,18,1,0,5,7,0,0,40,12,1,3,2,1,15,15,6,4,0,2,1,3,5,9,5,0,0,1,0,7,0,1,1,4
13471,18,10,0,2,10,20,1,37,11,1,4,5,3,13,5,0,0,0,4,1,3,0,10,6,1,0,1,0,5,0,1,1,1
13472,9,1,0,2,13,6,0,56,10,0,2,5,1,17,15,9,0,0,4,1,3,5,17,8,1,0,1,0,5,0,1,0,1
13473,22,10,0,3,1,1,1,13,25,1,0,0,0,12,10,18,1,0,4,1,2,5,8,0,1,0,1,0,9,0,1,1,4
13474,17,5,0,0,1,21,1,46,14,3,3,4,2,11,15,0,0,0,4,1,2,1,0,0,1,0,1,0,1,0,1,1,1
13475,11,6,0,1,1,23,0,56,17,2,0,0,2,15,10,18,1,0,4,1,0,1,1,0,0,0,1,0,4,5,1,1,4
13476,22,1,1,1,13,22,1,53,18,1,1,4,3,12,10,3,0,1,4,1,3,5,17,8,1,1,1,1,5,0,1,1,1
13477,3,10,0,2,17,14,1,73,16,1,3,5,2,8,10,15,0,1,4,1,3,3,17,8,1,0,1,1,5,0,1,1,1
13478,21,0,0,4,11,8,1,44,12,3,0,3,1,9,10,15,0,1,4,1,3,5,11,8,0,0,1,1,5,0,1,1,3
13479,15,1,0,3,0,20,2,38,15,3,2,3,1,12,15,18,0,0,2,1,2,1,1,0,0,0,1,0,1,0,1,1,1
13480,16,6,0,4,3,1,0,78,7,0,4,3,2,16,5,18,0,0,4,1,3,5,17,8,0,0,1,0,7,0,1,1,1
13481,6,1,0,4,6,12,1,17,6,1,1,4,3,10,15,18,0,1,4,1,3,0,17,6,0,0,1,1,5,0,1,1,10
13482,17,0,0,3,14,20,1,10,6,2,2,2,1,2,10,18,0,0,1,1,3,5,10,8,0,0,1,0,7,0,1,0,1
13483,16,10,0,4,6,24,1,61,6,0,0,5,3,11,5,18,0,0,2,1,3,0,17,6,1,0,1,0,5,0,1,1,3
13484,21,10,0,2,12,7,1,36,21,1,0,2,1,10,15,18,1,0,4,1,2,5,8,2,1,0,1,0,9,0,1,1,1
13485,12,1,0,3,11,17,1,91,11,1,0,3,1,8,10,12,2,1,4,1,3,5,10,8,1,0,2,1,7,0,1,1,1
13486,18,6,0,5,8,15,1,91,13,1,11,5,1,20,5,3,0,0,3,1,3,5,13,8,1,1,1,0,8,0,1,1,1
13487,16,1,0,5,0,19,0,18,23,0,2,3,1,9,5,18,0,0,1,1,3,1,16,8,0,0,1,0,5,0,1,0,1
13488,14,1,0,2,15,1,1,96,9,1,5,0,1,15,15,3,2,1,4,1,3,5,17,8,1,0,1,1,5,1,1,1,4
13489,17,1,0,3,7,7,3,99,15,3,8,0,1,12,15,15,0,0,4,1,2,0,1,2,0,0,1,0,1,0,3,1,1
13490,12,10,0,4,3,1,1,97,8,1,0,2,1,15,5,9,2,1,4,1,2,5,1,0,0,0,1,1,1,0,1,1,1
13491,19,6,0,6,12,0,1,29,13,1,0,1,1,12,15,15,1,1,2,1,4,5,17,5,1,0,1,1,5,0,1,1,2
13492,17,1,0,1,13,4,0,80,11,0,0,5,3,6,5,18,1,0,2,1,2,5,8,2,1,0,1,0,0,2,1,1,8
13493,12,10,0,2,10,2,1,29,15,1,0,5,1,8,10,9,2,0,4,1,2,7,1,2,0,0,1,0,0,0,1,1,1
13494,19,10,0,4,1,21,0,47,13,3,0,2,2,18,10,18,1,0,4,1,2,1,0,0,0,0,1,0,1,0,1,1,1
13495,5,10,0,3,9,18,1,74,12,1,4,5,1,15,0,6,2,1,4,1,0,5,0,2,1,0,1,1,9,0,1,1,3
13496,14,1,0,3,6,19,0,18,6,1,10,3,1,5,5,15,0,0,0,1,3,0,10,6,0,0,1,0,5,0,1,0,2
13497,7,1,0,1,5,8,3,50,7,3,0,5,3,11,10,12,2,1,4,1,2,0,1,0,0,1,1,1,1,0,1,1,1
13498,16,10,0,1,2,3,2,81,12,2,0,0,1,11,15,9,1,1,4,1,3,1,12,5,0,0,1,1,7,0,1,1,2
13499,16,6,0,1,6,15,1,49,7,1,1,5,1,2,15,15,0,0,0,1,3,5,17,8,1,1,1,0,5,1,1,0,1
13500,7,5,0,0,10,22,1,51,11,1,2,5,1,9,0,9,0,0,4,1,3,5,17,8,1,0,1,0,10,0,1,1,7
13501,18,1,0,5,11,11,1,79,10,1,0,0,3,11,15,12,2,1,4,1,3,0,10,8,0,1,1,1,7,0,1,1,9
13502,7,5,0,5,17,20,0,43,7,0,0,2,1,15,15,0,2,0,4,1,2,5,1,1,1,1,1,0,1,0,1,1,7
