Id,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Score
19723,17,1,a,a,0,1,3,c,b,3,e,a,1,73,r,8,i,3,5,b,3,b,1,b,a,5,f,a,b,15,0,b,2
19724,13,6,c,b,0,3,2,e,b,12,c,f,0,64,b,9,c,0,0,a,2,a,3,b,b,12,j,a,b,15,9,b,1
19725,18,1,a,a,0,0,13,a,b,20,c,a,1,65,a,10,f,2,2,b,3,a,1,b,a,6,b,c,b,5,15,a,4
19726,13,1,b,a,0,0,6,a,b,1,d,f,1,40,r,6,f,4,0,b,1,b,2,b,a,6,f,a,b,5,9,a,5
19727,1,6,b,a,0,1,16,e,b,3,d,f,1,35,k,9,f,3,0,b,2,a,1,b,a,5,h,a,b,5,18,b,1
19728,16,1,a,a,0,4,14,e,b,17,d,f,1,84,n,9,i,1,5,a,5,b,1,b,a,20,f,a,b,10,0,a,10
19729,18,1,c,a,0,0,10,e,b,17,d,c,0,62,r,24,i,0,11,b,2,a,2,d,a,21,h,a,b,5,15,a,2
19730,9,10,b,a,0,6,11,e,b,18,d,f,0,22,k,8,f,0,0,b,2,a,1,b,a,4,l,a,b,10,12,b,1
19731,6,10,c,b,0,2,10,e,d,15,d,f,1,93,k,12,i,1,0,a,5,a,3,d,b,8,f,a,b,10,12,b,4
19732,9,5,a,a,0,0,7,e,b,17,c,f,1,86,b,12,f,1,6,b,4,a,3,b,a,13,b,a,b,5,18,b,7
19733,6,6,a,a,0,4,12,c,b,19,d,f,1,82,j,15,i,1,3,b,3,b,3,b,a,13,f,a,b,10,12,b,4
19734,3,1,b,a,0,2,6,e,b,15,e,a,1,27,k,7,f,3,0,a,5,a,3,b,a,4,f,a,b,10,0,b,1
19735,0,10,c,b,0,0,1,e,b,16,d,b,1,85,r,9,i,1,0,a,3,a,1,b,b,7,h,f,b,10,0,b,7
19736,17,6,c,a,0,6,1,e,b,21,e,b,1,46,r,10,i,2,3,a,4,b,3,b,a,9,f,f,b,10,0,b,2
19737,6,6,a,a,0,4,6,a,b,5,c,a,0,38,b,7,a,0,4,a,2,b,3,b,a,13,b,a,b,5,18,a,3
19738,18,5,a,a,0,1,5,e,b,0,b,a,0,56,g,11,a,0,0,a,0,a,2,b,a,5,b,b,b,10,3,b,1
19739,2,5,b,a,0,1,8,a,b,16,d,f,1,44,r,13,f,1,0,a,4,b,1,b,a,2,f,a,d,15,15,a,4
19740,5,1,b,a,0,1,12,a,a,17,c,a,0,20,a,14,c,0,0,a,2,a,1,b,a,5,j,a,b,10,9,a,2
19741,0,1,b,a,0,0,13,c,b,16,d,f,0,52,r,8,f,0,0,b,3,b,3,c,a,18,f,a,b,15,6,b,1
19742,4,1,a,a,0,2,7,c,b,15,c,f,1,39,b,9,c,2,3,a,6,a,1,b,a,7,b,a,b,10,6,b,1
19743,12,0,a,b,0,4,5,e,b,20,d,a,1,96,m,6,g,1,7,a,4,a,3,d,b,10,f,a,b,5,0,b,2
19744,16,6,a,a,0,0,7,e,b,0,c,f,3,62,b,13,f,4,5,b,0,a,1,b,a,9,j,a,a,10,15,b,4
19745,7,6,a,a,0,4,15,e,b,17,c,a,1,53,e,8,b,3,1,a,5,a,1,b,a,2,b,a,b,10,6,b,10
19746,7,10,a,b,1,4,11,e,b,7,d,f,1,69,n,13,i,1,5,b,3,a,1,b,b,11,f,a,b,5,15,b,1
19747,17,1,a,a,0,4,12,e,b,19,c,f,1,88,d,15,b,1,4,b,6,b,1,b,a,5,j,a,d,10,6,b,9
19748,2,10,a,a,0,1,12,d,b,0,e,f,3,42,n,25,i,3,2,a,3,a,3,b,a,9,f,a,b,10,18,b,1
19749,8,5,a,a,0,4,3,e,b,19,d,e,1,15,l,9,i,0,1,b,2,a,1,b,a,10,f,a,b,10,15,a,3
19750,10,10,a,b,2,2,10,e,b,18,c,f,4,72,i,5,c,6,4,b,5,a,1,a,b,10,j,a,b,15,3,b,2
19751,12,10,b,a,0,3,18,a,b,6,c,f,2,16,b,8,c,2,0,a,1,a,1,b,a,0,b,a,d,15,18,a,2
19752,22,1,a,b,0,3,7,d,b,24,e,h,1,84,k,10,g,1,1,a,0,a,1,b,a,17,h,b,c,15,6,b,10
19753,17,5,b,a,0,1,6,e,b,6,c,a,1,34,b,7,a,1,0,a,5,b,1,b,a,2,b,a,b,5,3,b,1
19754,16,1,a,a,0,0,14,c,b,3,d,f,0,47,n,9,i,0,2,a,0,a,1,b,a,12,f,a,b,5,18,a,4
19755,7,5,a,a,0,1,1,e,b,23,a,b,1,54,b,12,a,3,1,b,6,a,2,b,a,8,b,a,b,5,0,b,4
19756,0,10,b,a,0,0,18,a,d,2,c,f,1,14,c,10,f,5,0,a,5,a,3,b,a,7,b,a,b,15,0,a,4
19757,14,1,d,a,0,0,1,e,b,23,c,g,1,53,i,13,a,3,0,b,3,b,2,b,a,3,b,a,b,5,0,b,7
19758,18,1,a,a,0,1,15,e,b,17,e,f,0,30,r,9,i,0,2,a,6,a,1,a,a,9,h,a,b,5,18,b,3
19759,10,5,a,a,0,1,15,e,b,13,d,f,1,50,k,7,i,3,1,a,5,b,3,b,a,2,h,a,b,5,3,b,4
19760,18,6,a,a,0,1,14,c,b,16,c,h,1,43,d,10,f,1,11,b,5,a,3,b,a,15,b,a,b,10,18,b,7
19761,17,1,a,a,0,3,18,e,b,0,c,f,0,56,i,9,a,2,1,b,3,a,1,b,a,8,b,a,b,5,15,a,1
19762,1,1,a,a,0,0,14,a,b,11,d,f,1,1,r,8,i,2,1,b,3,b,1,b,a,1,f,a,b,5,15,a,7
19763,20,1,d,a,0,6,1,e,b,24,e,f,1,58,r,21,f,1,1,a,6,a,1,b,a,15,h,a,b,15,3,b,2
19764,0,6,b,a,0,0,16,e,b,0,d,e,1,43,r,7,f,3,0,a,5,a,1,b,a,5,f,a,b,10,3,b,1
19765,7,5,c,b,0,4,2,e,b,4,c,f,1,46,b,9,f,1,0,a,3,a,1,c,b,16,b,a,b,5,3,b,4
19766,9,10,a,a,0,6,17,e,b,15,a,f,0,39,b,8,b,1,6,a,6,a,1,b,a,12,b,a,b,15,15,b,10
19767,16,1,a,a,0,6,17,a,b,0,d,a,1,24,n,14,g,1,5,a,3,b,1,b,a,13,g,a,b,5,6,a,19
19768,4,1,b,a,0,3,8,e,b,12,d,f,1,91,r,11,f,4,0,a,1,a,1,b,a,4,f,a,b,10,18,b,1
19769,4,1,b,a,0,3,3,a,b,16,c,f,0,50,b,7,a,1,0,b,3,a,1,b,a,10,b,a,b,10,15,a,1
19770,7,1,c,b,0,2,4,e,b,15,d,a,1,56,m,7,i,1,2,a,5,a,3,b,b,4,h,a,b,15,9,b,2
19771,15,10,a,a,0,0,18,e,b,17,d,a,1,40,k,15,g,1,0,a,5,a,3,b,a,2,h,a,b,15,0,b,1
19772,16,6,b,a,0,1,3,e,b,16,a,a,1,44,i,9,a,1,0,a,6,b,3,b,a,6,b,a,b,15,6,b,1
19773,20,5,a,a,1,3,12,e,b,9,d,h,1,99,r,36,g,1,10,b,4,b,1,b,a,17,f,a,b,15,12,b,6
19774,7,6,a,a,0,4,3,e,b,15,d,f,1,63,j,7,i,1,3,a,4,b,3,d,a,2,f,a,b,10,12,a,1
19775,3,0,b,a,0,2,3,a,b,1,d,f,0,45,n,9,f,3,0,a,0,a,1,b,a,5,f,a,a,10,15,a,1
19776,8,1,a,a,0,0,7,a,b,21,c,f,0,57,b,14,c,0,6,a,0,a,1,b,a,10,b,b,b,10,18,b,5
19777,4,1,c,a,0,3,2,e,b,3,a,b,1,85,c,15,f,1,0,a,2,b,1,b,a,12,j,f,b,5,12,b,4
19778,11,10,a,a,0,1,0,e,b,20,d,f,1,32,r,12,i,3,1,b,6,a,2,b,a,8,f,a,b,15,18,a,4
19779,6,1,a,a,0,3,7,e,b,24,c,a,1,88,e,14,f,1,3,a,1,a,1,b,a,12,b,a,b,0,12,b,4
19780,16,1,a,a,0,4,11,e,b,1,c,f,1,37,i,26,f,5,3,b,6,a,1,b,a,7,j,a,b,5,12,b,2
19781,2,10,a,a,0,0,10,a,b,10,a,g,1,49,i,17,c,5,2,a,5,a,1,b,a,8,d,a,b,0,6,a,5
19782,10,5,b,a,0,1,0,e,b,24,c,f,1,58,i,16,b,1,3,a,5,a,1,a,a,3,j,b,b,15,18,b,4
19783,13,10,a,a,0,1,13,d,b,0,c,h,0,80,i,10,f,0,0,a,3,a,1,b,a,4,b,a,b,5,18,b,1
19784,5,5,a,a,0,3,2,a,b,20,c,c,2,43,i,20,f,2,2,b,3,a,1,b,a,4,j,a,b,10,0,a,4
19785,11,0,a,a,0,0,8,a,b,0,d,h,0,54,n,12,g,0,11,b,3,b,1,b,a,20,f,a,b,10,18,a,9
19786,16,10,b,a,0,3,0,e,b,21,d,f,1,45,k,13,f,3,2,a,1,a,1,b,a,5,h,b,b,10,18,b,3
19787,10,6,a,a,0,2,1,e,b,24,a,b,1,58,b,12,a,3,2,a,6,a,1,b,a,11,e,f,b,5,9,b,1
19788,14,1,a,b,0,1,5,e,b,18,d,a,1,73,r,8,g,2,1,a,5,a,1,b,b,8,k,a,b,15,6,b,4
19789,18,6,a,a,0,3,17,c,b,13,d,a,0,30,r,12,g,1,4,a,0,b,1,b,a,14,h,a,b,15,12,b,13
19790,22,0,a,a,0,2,18,d,b,1,c,f,2,84,i,8,b,2,8,b,2,a,1,b,a,10,b,a,b,5,18,b,4
19791,0,1,b,a,0,0,9,e,b,5,c,e,1,12,i,12,c,1,0,a,4,a,1,b,a,3,j,a,b,15,9,b,4
19792,3,0,b,a,0,1,15,e,b,18,c,f,1,41,d,16,c,1,0,a,4,b,1,b,a,2,b,a,b,15,15,b,7
19793,18,10,a,a,0,1,16,d,b,4,c,f,1,66,i,6,a,3,5,a,3,b,1,b,a,5,b,a,b,15,15,b,7
19794,12,1,a,a,0,3,16,a,d,4,c,c,1,53,b,10,b,2,2,a,1,b,1,b,a,9,b,a,b,5,3,a,8
19795,20,0,b,a,0,1,8,a,b,5,d,f,0,47,n,15,f,0,0,a,2,a,1,b,a,1,h,a,b,5,12,a,1
19796,12,6,a,a,0,1,18,e,b,17,c,f,1,20,b,10,b,1,2,a,5,a,1,b,a,16,j,a,b,15,15,b,4
19797,8,10,a,a,0,0,7,a,b,1,d,f,1,60,k,10,i,2,1,a,6,b,1,b,a,3,f,a,b,15,12,b,4
19798,16,6,a,a,0,0,7,e,b,18,c,f,2,88,b,11,f,2,10,b,6,a,1,b,a,15,b,a,b,5,15,b,13
19799,5,6,a,b,0,3,14,a,b,16,a,f,0,68,i,7,b,0,4,b,4,b,1,b,b,10,b,a,c,15,18,a,7
19800,9,1,b,a,0,6,15,e,b,1,d,a,0,25,k,7,f,0,0,b,3,a,1,b,a,5,f,a,b,5,6,b,2
19801,17,0,a,a,0,3,12,e,b,8,d,f,0,82,j,17,i,0,10,b,5,a,1,b,a,19,f,a,b,10,18,a,1
19802,10,5,a,a,0,7,4,e,b,21,c,b,1,43,b,7,a,3,2,b,6,b,1,b,a,4,b,f,b,5,0,b,3
19803,2,6,a,a,0,1,5,a,b,17,d,f,3,10,r,5,i,5,2,a,3,a,3,b,a,4,f,a,b,10,15,a,1
19804,4,10,c,a,0,3,5,e,b,4,c,h,2,92,i,7,a,3,0,a,4,a,3,b,a,8,b,b,b,5,18,b,4
19805,23,6,b,a,0,1,13,c,b,4,d,a,0,80,r,21,f,0,0,a,5,b,1,b,a,7,f,c,d,10,9,b,1
19806,14,6,a,a,0,6,5,c,b,24,a,c,1,64,b,11,a,1,0,b,5,b,1,b,a,8,b,g,b,15,9,b,3
19807,3,10,a,a,0,3,0,d,b,20,d,f,1,39,j,9,i,2,2,a,2,a,1,b,a,12,f,a,c,5,3,b,11
19808,17,6,b,a,0,0,15,c,d,7,c,f,1,37,i,5,a,2,0,b,6,a,3,b,a,5,b,a,b,10,15,a,2
19809,14,1,b,a,0,4,2,e,b,12,a,f,1,62,b,10,a,1,0,b,6,a,1,b,a,1,b,g,b,5,12,b,2
19810,5,1,a,b,0,3,18,e,b,1,c,f,1,83,b,10,c,2,4,b,6,a,1,b,a,4,b,a,b,15,18,b,1
19811,22,10,b,a,0,0,11,e,b,5,c,f,1,74,i,24,c,1,0,a,6,a,1,b,a,13,j,a,b,10,18,b,1
19812,0,10,a,a,0,0,7,e,b,1,c,f,1,64,i,9,c,1,0,a,2,a,1,b,a,8,b,a,b,10,18,b,2
19813,12,10,a,a,0,3,3,e,b,7,d,a,1,63,j,8,g,1,4,b,5,b,1,b,a,17,f,a,b,5,6,b,11
19814,16,6,b,a,0,3,6,e,b,3,c,a,1,64,b,8,a,1,0,b,4,a,3,b,a,2,b,a,b,10,6,b,5
19815,14,10,b,a,0,5,14,a,b,0,d,f,0,46,r,14,f,0,0,a,5,a,1,b,a,10,h,a,b,15,18,a,5
19816,1,1,c,a,0,0,7,e,d,23,d,f,1,63,j,9,i,1,0,b,6,b,1,b,a,11,f,a,b,15,6,b,1
19817,0,10,a,a,0,0,1,e,b,17,d,b,1,28,r,10,i,1,0,b,6,a,3,b,a,5,f,f,b,5,18,b,1
19818,14,10,a,a,0,3,11,a,b,5,c,f,0,86,i,8,a,0,9,b,2,a,1,b,a,20,j,a,b,5,12,a,8
19819,21,6,a,b,0,4,11,c,b,18,d,a,1,41,q,16,g,2,0,b,6,a,1,b,b,4,h,c,b,15,18,b,7
19820,23,1,a,a,0,0,14,a,b,24,c,f,1,46,i,12,c,1,2,b,3,a,1,b,a,10,b,a,b,10,18,a,1
19821,10,10,a,a,0,3,9,e,b,2,d,f,2,36,r,17,i,2,3,a,3,a,3,b,a,11,g,a,b,5,12,b,1
19822,10,6,b,a,0,2,10,a,b,17,d,f,0,56,j,20,f,0,0,a,3,a,1,b,a,9,g,a,b,15,15,a,4
19823,5,6,c,b,0,3,5,e,b,0,d,b,1,68,k,5,i,1,3,a,1,b,1,b,b,15,f,a,b,10,6,b,2
19824,16,1,b,a,0,3,16,d,b,3,c,a,0,68,i,7,a,0,0,a,5,b,3,b,a,7,j,a,b,10,12,b,7
19825,23,6,d,a,0,5,8,c,b,3,d,h,0,93,m,17,f,0,9,a,1,b,1,b,a,16,h,a,b,5,9,b,7
19826,17,1,a,b,0,1,4,e,b,18,d,a,1,84,r,8,g,1,1,a,4,a,3,b,b,16,f,a,b,10,18,b,2
19827,11,6,a,a,0,1,18,a,b,0,e,c,0,48,k,32,i,0,3,b,4,a,3,b,a,11,h,a,b,5,18,a,1
19828,18,1,a,b,0,3,4,e,b,13,c,a,1,69,i,7,a,1,0,a,3,a,1,b,b,2,b,a,b,15,18,b,2
19829,16,10,a,a,0,1,7,d,b,14,d,a,0,42,k,14,g,0,2,a,3,b,1,b,a,13,f,a,b,5,6,b,4
19830,2,10,b,a,0,1,10,a,b,15,c,f,1,22,d,13,c,1,0,a,0,a,1,b,a,2,b,a,b,15,9,a,2
19831,11,10,a,a,0,1,6,e,b,2,a,a,0,37,i,12,a,0,0,b,3,b,3,b,a,10,b,a,b,10,15,b,3
19832,17,1,a,b,0,3,15,c,b,4,e,f,0,99,n,6,i,0,3,b,6,b,1,b,b,15,f,a,b,5,6,b,4
19833,3,0,c,b,0,2,15,e,d,19,d,f,0,96,k,10,i,1,0,a,2,a,1,b,b,16,g,a,b,15,15,a,11
19834,22,6,d,a,0,1,1,e,b,21,d,f,1,43,r,18,f,2,1,a,6,a,2,b,a,16,f,a,b,10,18,b,5
19835,4,5,b,a,0,2,4,a,b,14,d,b,0,30,r,9,f,0,0,b,6,b,1,b,a,11,f,f,b,15,15,a,1
19836,5,6,a,a,0,3,7,c,b,14,d,f,1,92,k,20,i,1,3,b,6,a,1,b,a,15,f,a,c,5,15,b,4
19837,15,6,b,a,0,5,9,e,b,11,c,f,1,34,a,12,c,2,0,a,4,a,1,b,a,2,j,a,b,10,9,b,6
19838,22,1,b,a,0,3,8,c,b,1,c,f,0,19,i,14,c,2,0,a,3,b,1,b,a,6,j,a,b,5,15,b,2
19839,16,6,a,a,0,4,17,e,b,5,d,a,1,22,k,12,g,3,0,a,0,a,1,b,a,12,f,a,b,10,18,b,8
19840,17,6,a,b,0,3,17,a,b,21,d,f,1,47,l,9,i,2,3,a,0,b,1,b,b,11,f,a,b,5,0,a,4
19841,1,0,a,a,0,0,7,a,b,20,c,f,1,40,b,10,f,1,1,a,0,a,4,b,a,2,b,a,b,10,18,a,7
19842,14,1,c,a,0,0,18,e,b,16,d,g,0,68,j,9,i,0,0,a,4,b,1,b,a,13,g,a,a,15,3,b,5
19843,12,6,a,a,0,2,3,d,b,12,d,c,1,0,r,8,i,2,2,b,6,b,3,b,a,14,h,a,b,5,9,b,4
19844,17,10,a,a,0,1,4,e,b,8,c,a,1,24,b,7,a,1,2,b,5,a,1,b,a,11,b,a,b,15,12,b,7
19845,10,5,a,a,0,1,5,a,b,0,e,a,1,40,r,9,i,1,7,a,1,a,3,b,a,14,h,a,b,5,18,a,1
19846,21,6,a,b,0,2,2,d,b,3,c,f,1,83,i,19,f,1,2,a,3,a,1,b,b,10,j,a,b,5,0,b,2
19847,16,1,a,a,0,3,5,e,b,20,d,a,1,73,r,8,i,4,1,b,0,a,1,b,a,11,f,a,b,0,15,b,4
19848,14,1,b,a,0,0,5,e,b,3,c,a,1,72,i,8,a,5,0,b,5,a,1,b,a,1,b,a,b,10,0,a,1
19849,11,5,a,a,0,2,10,e,b,18,d,f,2,34,r,18,i,2,10,b,3,a,1,b,a,15,f,a,b,10,9,b,4
19850,15,5,a,a,0,4,12,e,b,18,d,c,1,20,k,19,i,1,0,b,5,a,1,c,a,6,k,a,b,5,15,b,1
19851,10,10,a,a,0,0,15,e,b,10,c,f,1,35,i,6,b,1,0,a,2,a,3,b,a,10,b,a,b,5,18,b,4
19852,8,6,a,a,0,1,15,a,b,0,c,f,1,8,b,8,a,1,5,b,2,b,1,b,a,12,b,a,b,5,9,a,3
19853,6,1,a,a,0,4,2,e,b,1,a,b,0,85,b,16,f,0,0,a,6,a,2,c,a,11,b,c,b,10,9,b,1
19854,2,10,b,a,0,2,6,a,b,21,c,f,0,47,b,7,a,2,0,b,2,a,3,b,a,11,b,a,b,15,0,a,1
19855,0,6,a,a,0,0,8,e,b,8,c,f,1,32,i,9,c,1,0,b,3,a,3,b,a,1,b,a,b,5,9,b,1
19856,20,1,a,a,0,1,5,e,b,15,c,e,0,45,i,8,a,0,0,b,1,a,3,b,a,3,b,a,b,5,18,b,2
19857,17,5,a,a,0,4,7,e,b,5,d,d,1,72,n,18,i,1,3,b,5,a,1,b,a,11,f,a,b,5,9,b,1
19858,4,10,a,a,0,1,4,e,b,16,d,a,0,92,j,7,g,0,0,b,3,a,1,b,a,10,f,a,b,5,3,b,10
19859,6,0,a,a,0,4,9,e,b,3,c,f,1,21,a,11,b,3,2,a,1,b,1,b,a,10,j,b,b,15,3,b,5
19860,18,1,a,a,0,2,18,d,b,24,c,c,0,28,e,11,c,2,0,b,2,a,1,b,a,8,b,a,b,15,3,b,4
19861,17,1,a,a,0,1,12,c,b,13,d,f,3,77,l,11,i,3,1,a,2,a,1,b,a,15,f,a,d,10,18,b,1
19862,18,10,a,a,0,1,7,c,a,10,c,a,1,65,e,12,c,1,5,b,2,b,1,b,a,11,b,a,b,5,18,b,1
19863,6,6,c,a,0,0,12,e,b,18,c,f,1,49,i,11,b,2,0,b,6,b,1,b,a,6,b,a,b,15,9,b,1
19864,18,6,b,a,0,6,2,a,b,16,c,f,1,54,d,7,b,2,0,a,4,a,1,b,a,3,b,g,b,15,6,a,1
19865,16,5,a,a,0,3,17,d,b,17,c,h,1,54,i,8,c,1,1,b,5,a,1,b,a,2,b,a,c,5,9,b,10
19866,5,6,a,a,0,3,5,e,b,17,c,a,1,79,b,7,a,1,2,b,0,b,3,b,a,15,d,a,b,10,6,b,1
19867,7,10,b,a,0,0,14,a,b,2,d,c,1,72,j,22,f,1,0,a,5,a,1,b,a,8,h,e,b,10,18,a,7
19868,6,0,b,a,0,4,9,e,b,17,c,f,1,76,i,9,c,1,0,b,1,a,1,b,a,1,j,a,b,0,18,b,11
19869,20,6,b,a,0,4,12,e,b,16,c,c,0,77,i,18,c,0,0,a,3,a,1,b,a,3,b,c,b,15,15,b,1
19870,3,10,a,a,0,2,7,c,b,18,c,f,1,55,b,12,f,2,2,b,4,a,1,b,a,4,b,a,b,10,0,b,4
19871,17,1,c,a,0,3,2,e,b,18,c,f,1,89,e,11,c,1,0,b,6,a,1,b,a,12,j,a,b,10,9,b,1
19872,17,10,a,a,0,3,9,e,b,24,d,f,2,42,m,14,i,2,3,a,3,b,1,b,a,12,i,a,b,15,15,b,25
19873,17,1,a,a,0,7,8,a,b,0,c,f,2,68,e,6,a,2,9,a,2,b,1,b,a,12,b,a,b,10,18,a,7
19874,2,1,a,a,0,1,5,b,b,20,d,a,1,42,n,8,g,2,2,b,3,b,1,b,a,3,f,a,b,0,9,a,10
19875,3,1,a,a,0,1,7,e,b,19,c,f,1,17,i,11,c,2,0,a,5,a,3,b,a,2,b,a,b,5,12,b,4
19876,21,6,a,a,0,4,11,c,b,17,c,f,1,71,e,16,c,1,5,b,3,b,1,b,a,12,j,a,b,5,12,b,1
19877,2,5,b,a,0,1,2,a,b,8,a,c,0,44,i,21,f,0,0,b,3,b,3,b,a,7,b,a,b,15,0,a,1
19878,2,10,a,a,0,1,6,e,a,16,c,a,0,41,b,7,a,0,0,a,5,a,1,b,a,5,b,a,b,10,3,b,1
19879,6,1,a,a,0,3,3,e,b,1,c,f,2,56,b,9,f,2,1,a,2,a,3,b,a,13,j,a,b,10,18,b,1
19880,10,1,d,b,0,0,17,a,d,0,d,f,2,45,k,10,f,2,0,a,5,a,1,b,b,5,f,a,b,15,3,a,7
19881,1,5,b,a,0,1,14,a,b,7,a,c,1,60,a,23,c,3,0,a,2,a,1,b,a,6,b,a,b,5,18,a,8
19882,6,1,a,a,0,4,18,d,b,17,c,a,1,58,d,15,c,1,0,b,3,b,3,b,a,4,b,a,b,10,3,b,8
19883,8,0,a,a,0,1,5,e,b,1,c,f,1,50,i,6,a,1,0,a,6,b,1,b,a,3,b,b,b,15,12,b,7
19884,18,6,b,a,0,0,4,a,b,0,d,c,2,29,k,8,f,4,0,a,3,b,1,b,a,8,h,a,b,0,3,a,11
19885,4,6,a,b,0,3,1,e,b,20,a,b,1,73,b,14,a,1,1,a,3,a,1,b,b,19,b,f,b,15,9,b,1
19886,16,1,a,a,0,1,6,a,b,15,d,e,1,94,m,5,i,1,1,a,4,a,1,b,a,16,f,a,b,5,3,a,5
19887,21,10,a,a,0,4,13,e,b,4,d,a,1,82,m,10,g,1,1,a,5,a,1,b,a,3,h,a,b,10,9,b,20
19888,16,5,a,a,0,5,7,c,b,16,c,f,0,20,a,13,f,0,4,a,3,a,1,b,a,8,b,a,c,5,9,b,1
19889,4,0,b,a,0,2,1,e,b,23,d,b,1,56,j,10,f,1,9,a,5,b,3,b,a,12,f,a,b,5,6,b,4
19890,10,6,a,a,0,3,11,e,b,0,e,f,1,39,l,12,i,1,0,b,3,b,1,b,a,6,f,a,b,10,12,b,4
19891,4,6,a,b,0,3,1,d,b,17,c,b,1,71,c,9,a,1,1,a,3,b,3,b,b,15,b,a,b,10,12,b,4
19892,3,10,a,a,0,1,5,e,b,22,d,f,1,80,r,2,i,1,0,a,4,a,1,b,a,4,f,b,b,15,9,b,7
19893,8,6,a,a,0,1,5,e,b,0,c,a,1,54,a,8,a,1,6,a,3,b,3,b,a,16,b,a,b,5,18,b,1
19894,16,1,c,a,0,4,7,e,b,0,a,f,1,57,b,22,f,3,0,b,4,b,1,b,a,5,b,a,b,15,12,b,1
19895,14,5,a,a,0,0,5,a,b,17,d,a,1,37,k,8,h,1,5,a,4,a,1,b,a,11,f,a,b,10,12,a,8
19896,22,1,b,a,0,6,17,d,b,3,c,h,1,94,i,10,b,1,0,a,0,a,1,b,a,3,b,b,c,10,0,b,11
19897,5,6,b,b,0,3,3,e,b,2,c,f,0,75,a,6,a,0,2,a,2,a,1,b,b,5,b,a,b,5,18,b,1
19898,22,1,b,a,0,5,12,e,b,17,c,f,0,45,i,9,c,0,0,a,6,b,1,b,a,4,j,a,b,5,3,b,3
19899,17,5,c,b,0,0,12,c,b,0,d,f,1,94,k,10,i,1,0,a,4,a,1,b,b,9,f,a,b,15,15,b,10
19900,19,5,a,a,0,0,13,e,b,18,d,f,0,1,r,26,i,0,7,a,0,a,2,b,a,9,f,a,b,5,6,b,10
19901,3,10,a,a,0,2,12,e,b,15,c,f,2,39,i,6,c,2,2,b,3,a,2,b,a,17,b,a,b,15,9,b,1
19902,13,1,b,b,0,1,3,e,b,0,d,f,1,98,k,10,f,1,0,a,3,a,1,b,b,11,h,a,b,5,15,b,5
19903,18,5,b,a,0,0,17,a,b,4,d,f,1,36,k,11,f,1,0,a,0,a,1,b,a,1,h,a,b,15,3,a,4
19904,18,5,a,a,0,1,14,e,b,5,c,f,0,23,b,7,c,0,2,a,6,a,1,b,a,7,b,a,b,10,18,b,1
19905,8,6,a,a,0,1,3,e,d,19,d,f,3,73,r,5,i,3,4,a,4,a,3,b,a,1,f,a,b,15,12,b,8
19906,17,1,a,a,0,3,8,a,b,18,d,h,1,28,r,12,g,3,1,a,2,a,1,b,a,8,h,a,b,10,18,a,1
19907,17,6,a,a,0,1,8,a,b,16,a,h,2,45,b,15,f,2,6,a,3,b,1,b,a,13,b,a,b,15,9,a,4
19908,1,10,a,a,0,0,8,e,b,19,c,f,1,70,c,11,f,3,1,a,2,a,1,c,a,6,b,a,b,15,9,b,1
19909,17,10,a,a,0,3,17,c,b,16,d,a,0,19,r,9,g,0,10,a,5,a,2,b,a,18,f,a,b,15,12,a,7
19910,11,6,a,a,0,3,6,d,b,0,c,f,1,56,h,9,b,1,2,a,6,b,1,d,a,5,a,b,b,0,12,b,1
19911,16,6,e,a,0,5,12,c,b,5,c,a,2,36,b,21,f,3,5,b,3,a,2,b,a,12,j,a,b,10,3,b,1
19912,5,10,a,b,0,0,14,a,b,17,d,f,1,68,k,10,i,1,3,b,2,b,1,b,a,14,f,a,b,5,18,a,4
19913,20,10,a,a,0,3,8,a,b,1,c,f,1,73,i,13,c,1,3,a,4,a,1,b,a,3,b,a,b,5,9,a,1
19914,20,6,a,a,0,4,18,c,b,3,d,a,1,75,k,22,g,1,5,a,5,a,1,b,a,15,f,a,b,0,18,b,6
19915,1,6,b,a,0,1,12,b,b,0,d,f,2,16,r,10,f,2,0,b,4,a,1,a,a,10,f,a,b,10,9,a,7
19916,6,1,a,a,0,0,5,e,b,20,d,a,1,37,r,8,g,2,0,b,4,b,3,b,a,1,f,a,b,10,3,b,1
19917,19,6,a,a,0,0,12,e,b,20,d,f,1,96,k,25,i,1,0,b,2,b,1,b,a,16,f,a,b,10,18,b,4
19918,17,0,b,a,0,1,12,d,b,11,c,a,1,20,a,13,f,1,0,b,3,a,1,b,a,5,b,a,b,5,9,b,4
19919,18,6,c,b,0,5,10,e,b,10,c,f,0,42,i,15,c,1,2,a,6,a,1,b,b,13,j,a,b,5,15,b,4
19920,6,6,a,a,0,4,10,a,b,16,c,f,2,37,i,22,c,4,5,b,6,a,1,a,a,12,j,a,b,5,12,a,7
19921,18,10,a,a,0,3,1,e,b,22,c,b,1,48,a,11,a,1,10,b,3,a,1,b,a,13,b,a,b,10,9,b,2
19922,15,5,a,a,0,2,2,c,b,16,c,f,1,31,b,12,a,4,2,a,0,a,1,b,a,7,b,a,b,15,18,b,8
