Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32
13,10,a,b,0,1,5,e,b,19,a,f,1,80,b,5,a,1,0,b,4,a,1,b,b,5,b,a,b,5,18,b,4.041636477,3.945745585,3.957420699,3.992100297,3.035159656,4.337362962,3.07903989,3.127327437,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
10,6,c,b,0,2,13,e,b,18,d,f,0,85,r,9,i,1,3,b,3,a,1,b,b,8,f,a,b,10,9,b,4.151623752,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
5,6,a,b,0,0,10,d,b,19,c,a,6,77,i,14,c,6,4,b,6,a,1,b,b,12,j,e,b,15,18,b,4.041636477,3.945745585,4.199601087,3.992100297,3.537367733,3.638751344,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,3.944777884,3.92224524,2.942105423,3.875914521,4.014364698
0,6,c,a,0,0,7,e,b,17,c,f,1,63,c,11,f,4,0,a,5,a,1,c,a,5,b,a,b,15,18,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,2.725832753,4.00498571,4.029735504,4.01037389,6.533915954,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
7,6,a,a,0,5,10,a,b,14,c,h,2,3,a,13,f,2,9,a,2,a,1,b,a,11,d,a,b,5,18,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.312896885,3.235159646,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.526447679,4.039580635,3.875914521,3.977557721
11,5,a,a,0,7,8,a,b,16,c,a,1,32,b,17,f,1,8,a,5,a,1,b,a,9,b,a,b,10,6,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.07903989,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
18,1,b,a,0,2,12,a,b,12,d,f,1,38,r,13,f,2,0,b,2,b,1,b,a,7,h,a,b,5,0,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
7,10,a,a,0,3,6,a,c,21,c,f,0,44,i,7,a,1,4,b,3,b,1,b,a,12,a,a,b,0,6,a,4.041636477,4.01820237,3.821227377,7.461225054,3.537367733,4.337362962,3.795033168,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,3.977557721
10,10,a,a,0,7,17,b,b,20,c,h,1,37,b,8,b,0,1,a,3,a,1,b,a,5,b,a,b,10,18,a,4.041636477,4.01820237,4.865823917,3.992100297,3.537367733,4.312896885,3.07903989,4.121576051,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
10,6,a,a,0,1,18,a,b,13,c,f,1,27,d,7,b,3,0,a,4,a,1,b,a,5,b,a,b,0,12,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.863907719,4.121576051,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
17,1,a,a,0,3,13,c,b,0,c,a,1,45,i,17,f,2,3,a,5,a,1,c,a,4,a,a,d,15,0,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,3.638751344,3.795033168,4.00498571,4.029735504,4.01037389,6.533915954,4.01753988,3.10256098,4.039580635,3.899052176,4.014364698
5,6,a,a,0,3,5,e,a,17,c,a,1,82,b,7,a,1,3,a,6,a,3,b,a,6,b,a,b,15,9,b,4.041636477,4.01820237,3.957420699,3.746888178,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
1,6,a,a,0,1,15,e,b,19,d,f,1,58,r,9,i,1,1,b,5,b,3,b,a,2,g,a,b,0,12,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.485713424,4.039580635,3.875914521,4.014364698
13,6,a,b,0,1,7,d,b,13,c,f,0,65,i,10,b,2,3,b,0,b,2,b,b,4,d,a,b,5,12,b,4.041636477,3.945745585,4.199601087,3.992100297,3.537367733,4.337362962,3.795033168,4.121576051,3.972195449,3.991403243,3.935452502,3.944777884,4.526447679,4.039580635,3.875914521,4.014364698
7,6,a,a,0,2,10,b,b,20,c,f,2,19,d,18,f,2,5,a,5,a,1,b,a,12,j,a,b,0,15,a,4.041636477,4.01820237,4.865823917,3.992100297,3.537367733,4.337362962,3.863907719,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
14,10,c,a,0,1,1,e,b,0,a,f,1,53,e,19,c,1,0,a,2,a,1,b,a,8,j,b,b,5,18,b,4.151623752,4.01820237,3.957420699,3.992100297,3.035159656,4.337362962,3.811011832,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,5.39119517,3.875914521,4.014364698
17,5,a,a,0,1,13,e,b,22,d,b,0,44,r,9,i,0,0,a,3,a,1,b,a,8,f,a,b,10,3,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
8,5,a,a,0,2,1,e,b,10,c,f,1,82,i,8,a,1,5,a,4,a,1,b,a,11,j,a,b,10,9,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
4,5,a,b,0,1,4,e,b,17,d,a,1,60,j,6,i,1,2,a,3,a,3,b,b,11,h,a,d,10,12,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.695554616,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,4.530829172,4.039580635,3.899052176,4.014364698
17,10,a,a,0,2,14,d,b,18,c,f,0,43,d,10,f,1,4,b,0,a,1,b,a,3,b,a,b,5,9,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.337362962,3.863907719,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
11,6,a,a,0,0,3,e,b,1,d,b,2,60,n,8,i,2,1,a,3,a,3,b,a,12,f,a,b,5,9,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.65852624,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
7,5,b,a,0,1,12,e,b,15,c,f,0,79,d,8,a,0,0,b,5,a,2,b,a,6,b,a,b,0,18,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.863907719,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
18,6,b,a,0,1,18,a,b,10,c,f,1,82,e,9,c,1,0,b,6,b,1,b,a,7,b,a,b,15,6,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.811011832,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
6,6,a,a,0,4,14,e,b,15,d,f,1,77,k,8,i,1,11,b,2,a,1,b,a,13,f,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,1,a,a,1,2,7,a,b,18,d,f,1,47,r,14,i,1,4,b,1,a,2,b,a,6,f,a,b,10,3,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
11,6,a,a,0,0,6,a,b,0,e,a,1,47,r,8,h,1,1,b,5,a,3,d,a,2,h,a,b,10,0,a,4.041636477,4.01820237,3.821227377,3.992100297,4.537016496,3.638751344,4.544789047,3.669477321,3.972195449,4.01037389,3.707776095,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
17,5,a,b,0,3,7,e,b,7,c,f,1,75,i,16,f,1,1,a,0,b,1,b,b,11,j,a,b,5,18,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,4.00498571,4.029735504,3.991403243,3.935452502,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
4,10,a,b,0,0,1,e,b,17,a,f,1,52,i,12,b,1,3,a,2,b,1,b,b,14,j,a,b,15,0,b,4.041636477,3.945745585,3.957420699,3.992100297,3.035159656,4.337362962,3.795033168,4.121576051,4.029735504,3.991403243,3.935452502,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
22,1,a,a,0,4,7,e,b,17,d,f,0,48,j,23,i,0,6,a,2,b,1,b,a,8,f,a,d,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.695554616,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.899052176,4.014364698
5,10,b,a,0,1,17,e,b,10,d,f,0,40,k,11,f,0,0,b,1,a,2,b,a,3,f,a,b,10,18,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
16,0,a,a,0,4,11,d,b,5,f,f,1,48,r,11,i,1,3,b,2,b,1,b,a,3,f,a,b,0,12,b,4.041636477,4.01820237,4.199601087,3.992100297,4.460304815,4.337362962,4.544789047,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
18,6,a,a,0,3,6,e,b,3,d,h,1,83,k,6,g,1,8,b,3,a,1,b,a,11,h,a,b,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.312896885,4.583380534,4.391946448,3.972195449,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
6,6,a,a,0,2,18,a,b,20,c,f,1,41,d,18,c,1,2,a,3,b,2,b,a,6,j,a,b,10,12,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.863907719,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
11,5,b,a,0,4,6,a,b,10,d,a,1,35,l,7,f,1,0,a,2,a,1,b,a,1,h,a,b,15,12,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,3.638751344,4.642448137,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
5,6,a,a,0,3,5,c,b,7,d,c,1,82,n,9,i,1,3,b,4,a,1,b,a,15,f,a,b,15,0,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.749206554,4.65852624,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
15,6,a,b,0,3,5,e,b,17,c,a,1,98,b,7,a,5,10,b,2,a,3,b,b,20,b,a,b,15,18,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
17,5,b,a,0,1,18,e,b,10,d,f,0,48,p,15,f,0,0,a,5,b,1,b,a,1,h,a,b,10,15,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.988862618,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
17,0,a,a,0,1,2,a,b,7,c,a,0,50,e,11,c,0,1,a,0,b,3,b,a,2,j,a,b,10,0,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.811011832,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
5,10,a,b,0,3,4,a,b,17,c,b,1,66,c,8,a,2,3,b,3,a,1,b,a,10,b,f,b,10,18,a,4.041636477,3.945745585,3.821227377,3.992100297,3.537367733,3.062433287,2.725832753,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,2.41415559,3.875914521,3.977557721
15,6,a,a,0,0,14,e,b,16,c,f,0,42,d,20,c,0,3,b,4,a,1,b,a,10,b,a,b,15,6,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.863907719,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
16,6,a,a,0,1,14,d,d,22,d,f,1,18,k,12,i,1,1,a,5,a,1,a,a,11,f,a,b,15,9,b,4.041636477,4.01820237,4.199601087,3.81890334,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,4.01037389,4.116537882,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
17,1,b,a,0,5,9,c,b,7,c,f,1,22,e,17,f,3,0,a,5,b,1,b,a,4,j,a,c,10,18,b,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.811011832,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,7.93358788,4.014364698
5,10,a,a,0,3,11,e,b,20,c,f,1,51,b,9,f,2,2,b,2,b,1,b,a,7,b,a,b,10,9,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,5,a,a,0,1,16,e,b,5,a,a,2,51,i,8,b,2,4,a,3,a,1,b,a,9,b,a,b,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.035159656,3.638751344,3.795033168,4.121576051,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
10,6,b,a,0,1,18,e,b,16,c,f,0,41,b,8,a,0,0,a,5,a,1,b,a,1,b,a,b,5,3,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
10,6,a,a,0,1,8,a,d,15,d,f,2,21,k,11,i,2,7,a,0,b,3,b,a,13,f,a,b,5,15,a,4.041636477,4.01820237,3.821227377,3.81890334,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
7,6,b,a,0,4,6,a,b,0,d,f,0,21,r,7,f,2,0,a,4,a,1,b,a,3,f,a,d,10,3,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.899052176,3.977557721
18,10,c,b,0,6,8,e,b,9,d,h,1,54,r,8,i,1,3,b,2,a,1,b,b,12,f,a,b,5,18,b,4.151623752,3.945745585,3.957420699,3.992100297,4.599954428,4.312896885,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
18,5,a,b,0,3,11,d,b,23,c,a,2,81,i,5,c,2,2,a,4,a,1,b,b,13,j,a,b,10,18,b,4.041636477,3.945745585,4.199601087,3.992100297,3.537367733,3.638751344,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
0,5,a,a,0,0,6,e,b,12,d,a,0,24,l,8,g,0,0,a,2,b,3,b,a,3,h,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.642448137,4.391946448,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
18,10,b,a,0,5,8,a,b,8,d,a,1,35,q,16,f,3,0,a,1,a,3,b,a,5,f,a,b,5,3,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,3.638751344,4.439161388,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
17,1,a,a,0,4,5,e,b,20,c,a,1,46,b,6,a,1,4,b,3,b,2,b,a,7,b,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
4,10,a,a,0,3,14,a,b,20,d,f,1,37,k,10,i,2,2,b,2,a,1,b,a,4,f,a,b,10,3,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
14,10,a,b,0,1,5,c,b,22,c,a,0,94,b,7,a,2,1,a,2,a,1,b,b,7,b,a,d,0,9,b,4.041636477,3.945745585,4.231280828,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.899052176,4.014364698
4,6,a,b,0,2,5,c,b,19,c,b,1,59,i,8,a,1,2,b,5,a,1,b,b,6,b,a,b,15,15,b,4.041636477,3.945745585,4.231280828,3.992100297,3.537367733,3.062433287,3.795033168,3.127327437,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
21,1,a,a,0,3,14,e,b,24,d,e,0,75,r,9,i,0,11,b,5,a,1,b,a,18,f,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.71276917,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
7,5,c,a,0,5,2,e,b,18,a,c,2,47,e,20,f,2,0,b,5,a,2,b,a,5,b,a,b,5,3,b,4.151623752,4.01820237,3.957420699,3.992100297,3.035159656,3.749206554,3.811011832,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
5,1,a,b,0,3,12,e,b,17,c,f,2,62,i,9,c,5,1,b,4,a,1,b,b,7,b,a,b,5,3,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
10,6,a,a,0,3,12,c,b,17,c,f,0,72,a,9,a,0,1,b,5,a,1,b,a,6,b,a,b,10,6,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.235159646,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,6,a,a,0,1,6,e,b,0,c,a,0,90,g,7,a,0,11,b,5,a,1,b,a,19,b,a,b,5,12,a,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,4.1032205,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
13,5,a,a,0,6,5,c,b,20,c,f,1,95,b,7,a,1,7,a,5,a,3,b,a,12,b,a,a,10,9,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,4.240611559,4.014364698
14,1,b,a,0,3,0,e,b,20,c,f,1,27,i,17,a,1,0,a,6,a,1,b,a,6,j,b,b,5,9,a,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,5.39119517,3.875914521,3.977557721
13,5,a,a,0,4,6,e,b,9,d,a,0,60,r,7,g,0,2,b,6,b,1,b,a,16,h,a,b,15,0,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.391946448,3.972195449,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
4,10,a,a,0,3,17,a,b,16,d,f,1,30,n,8,i,3,3,b,0,a,1,b,a,6,f,a,b,15,15,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.65852624,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
17,5,a,a,0,3,8,e,b,16,d,a,0,55,k,13,g,0,4,b,0,a,1,b,a,6,h,a,a,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,3.972195449,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,4.240611559,4.014364698
16,10,c,a,0,3,9,e,b,21,c,f,1,40,a,17,f,2,0,a,3,b,3,b,a,3,a,a,b,15,9,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.235159646,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,4.014364698
14,6,a,a,0,3,6,e,b,17,d,f,1,82,r,7,i,1,3,a,3,a,2,b,a,14,f,a,b,15,18,a,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
18,0,b,a,0,2,11,e,b,13,d,f,0,39,k,8,f,0,0,a,5,b,1,b,a,8,f,a,b,15,18,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
18,5,a,a,0,1,14,a,b,10,c,g,1,74,e,12,c,1,7,a,4,a,1,b,a,8,b,a,b,5,18,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,3.915098531,3.811011832,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
11,1,a,a,0,3,14,a,b,4,a,f,2,34,b,9,a,2,3,a,2,a,2,b,a,5,b,a,b,5,6,a,4.041636477,4.01820237,3.821227377,3.992100297,3.035159656,4.337362962,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
18,6,a,a,0,3,8,c,b,17,d,e,1,52,j,13,i,1,9,a,6,b,1,b,a,17,f,a,b,5,15,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.71276917,4.695554616,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
10,6,a,a,0,6,4,a,b,0,d,c,0,45,k,9,i,0,5,b,3,a,1,b,a,12,f,a,b,5,12,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,3.749206554,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
12,0,a,a,0,5,6,a,b,0,a,a,1,61,b,11,a,1,5,b,3,b,2,b,a,8,b,a,a,10,15,a,4.041636477,4.01820237,3.821227377,3.992100297,3.035159656,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,4.240611559,3.977557721
20,6,a,a,0,3,1,e,b,23,c,b,0,54,d,21,a,1,0,b,0,a,3,b,a,8,j,a,b,5,3,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.062433287,3.863907719,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
16,1,a,b,0,3,11,e,b,0,c,f,1,43,a,12,c,1,6,a,6,a,3,b,b,10,b,a,b,0,9,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.235159646,3.693053328,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
11,6,a,a,0,1,11,e,b,16,c,f,1,10,i,11,f,1,3,a,5,a,1,a,a,11,j,a,b,0,12,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,4.00498571,4.029735504,4.01037389,4.116537882,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
10,10,b,a,0,2,1,a,b,16,e,f,1,47,k,10,f,2,0,a,5,b,1,b,a,10,f,a,d,5,3,a,3.724885506,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.583380534,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.899052176,3.977557721
15,0,a,a,0,0,8,d,b,5,d,f,1,88,p,12,i,1,2,a,2,b,1,b,a,12,f,a,b,5,3,b,4.041636477,4.01820237,4.199601087,3.992100297,4.599954428,4.337362962,4.988862618,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
20,6,b,a,0,3,8,a,b,16,d,a,1,25,k,15,f,1,0,b,6,b,1,b,a,3,f,a,b,10,12,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,3.638751344,4.583380534,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
15,6,b,a,0,4,9,e,b,0,d,f,1,30,r,8,f,1,0,a,3,a,1,b,a,9,f,b,b,15,12,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,5.39119517,3.875914521,4.014364698
15,1,a,a,0,6,6,a,b,15,d,f,1,72,j,7,i,1,5,b,0,a,1,b,a,10,f,f,b,10,18,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.695554616,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,2.41415559,3.875914521,3.977557721
4,10,c,a,0,2,7,e,b,18,c,f,1,72,b,10,f,1,0,b,3,a,2,b,a,2,b,a,b,5,3,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
11,5,a,a,0,1,17,c,d,12,d,g,0,28,k,0,g,1,1,b,6,b,2,b,a,4,f,a,a,15,18,b,4.041636477,4.01820237,4.231280828,3.81890334,4.599954428,3.915098531,4.583380534,4.391946448,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,4.240611559,4.014364698
4,0,a,a,0,2,11,d,b,9,c,a,1,47,a,15,c,1,0,b,5,b,3,d,a,3,j,a,b,5,0,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,3.638751344,3.235159646,3.693053328,3.972195449,3.991403243,3.707776095,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
18,10,a,a,0,2,14,a,b,20,c,f,0,91,e,13,c,0,10,b,4,a,1,b,a,13,b,a,b,5,18,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.811011832,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
